[header]
width=50
height=50
tilewidth=64
tileheight=32
orientation=isometric
music=music/dungeon_theme.ogg
tileset=tilesetdefs/tileset_dungeon.txt
title=Asylum

[tilesets]
tileset=../../tiled/dungeon/tiled_collision.png,64,32,0,0
tileset=../../tiled/dungeon/tiled_dungeon.png,64,128,0,0
tileset=../../tiled/dungeon/set_rules.png,64,32,0,0
tileset=../../tiled/dungeon/tiled_dungeon_2x2.png,128,64,0,16
tileset=../../tiled/dungeon/door_left.png,64,128,-16,-8
tileset=../../tiled/dungeon/door_right.png,64,128,16,-8
tileset=../../tiled/dungeon/stairs.png,256,256,0,48

[layer]
type=background
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,16,17,18,19,18,19,17,18,19,19,17,18,19,16,17,18,19,17,18,19,17,18,19,17,18,19,19,17,18,19,19,17,18,19,17,18,19,16,17,18,19,17,18,19,0,0,
0,0,0,0,16,16,17,18,19,19,17,18,19,16,17,18,19,16,17,18,19,17,18,19,17,18,19,18,19,18,19,17,18,19,16,17,18,19,17,18,19,17,18,19,19,17,18,19,0,0,
0,0,0,0,16,16,16,17,18,19,16,17,18,19,17,18,19,16,17,18,19,17,18,19,17,16,17,18,19,19,17,18,19,16,17,18,19,19,18,19,16,17,18,19,16,17,18,19,0,0,
0,0,0,0,16,16,17,16,17,18,16,17,18,19,19,18,19,17,18,19,19,17,18,19,18,16,17,18,19,19,19,19,16,17,18,19,19,18,19,19,16,17,18,19,16,17,18,19,0,0,
0,0,0,0,16,16,17,16,16,17,16,17,18,19,19,18,19,17,18,19,17,18,19,16,17,16,16,17,18,19,19,19,17,18,19,19,18,19,19,17,16,16,17,18,19,17,18,19,0,0,
0,0,0,0,16,16,17,18,16,16,17,16,17,18,19,19,19,18,16,16,17,18,19,16,16,17,16,17,18,19,18,19,17,16,17,18,19,19,19,18,16,17,18,19,19,18,19,19,0,0,
0,0,0,0,16,17,16,17,18,16,16,16,17,18,19,19,17,18,16,17,16,16,17,18,16,16,16,17,18,19,18,19,19,16,17,18,19,17,18,19,16,17,18,19,17,18,19,19,0,0,
0,0,0,0,16,17,16,17,18,19,16,16,17,18,19,18,19,0,16,17,16,17,16,17,18,16,16,16,17,18,19,18,19,16,17,18,19,19,18,19,19,17,18,19,17,18,19,19,0,0,
0,0,0,0,16,17,16,17,18,19,18,16,16,17,18,19,19,0,16,17,18,16,17,16,17,18,16,16,17,18,19,18,19,16,17,18,19,16,17,18,19,17,18,19,17,18,19,19,0,0,
0,0,0,0,16,17,16,17,18,19,19,16,16,17,18,19,18,19,18,19,19,16,17,18,16,17,18,16,16,17,18,19,19,19,16,17,18,19,17,18,19,18,19,19,16,17,18,19,0,0,
0,0,0,0,16,17,18,16,17,18,19,18,16,17,18,19,18,19,19,19,19,18,19,16,17,16,17,18,16,16,17,18,19,19,16,17,18,19,17,18,19,18,19,16,16,17,18,19,0,0,
0,0,0,0,16,17,18,16,17,18,19,18,16,17,18,19,17,18,19,19,18,19,19,18,16,17,16,17,18,16,17,18,19,18,19,17,18,19,17,18,19,19,19,16,16,17,18,19,0,0,
0,0,0,0,16,17,16,16,17,18,19,18,19,16,17,18,19,17,18,19,19,18,19,19,18,16,17,16,17,16,17,16,17,18,19,19,16,17,18,19,18,19,19,16,16,17,18,19,0,0,
0,0,0,0,16,17,18,16,16,17,16,17,18,16,17,18,19,17,18,19,19,17,18,19,19,18,16,17,16,16,16,17,16,17,18,19,19,18,19,19,19,18,19,16,16,17,18,19,0,0,
0,0,0,0,16,17,18,16,16,17,16,17,18,19,16,17,18,19,17,18,19,16,17,18,19,17,16,17,18,16,16,16,17,16,17,18,19,19,19,18,19,18,19,19,16,17,18,19,0,0,
0,0,0,0,16,17,18,19,16,17,16,17,18,19,16,17,18,19,17,18,19,19,17,18,19,19,16,16,17,18,16,16,17,18,16,16,17,16,16,17,18,19,18,19,16,17,18,19,0,0,
0,0,0,0,16,17,18,19,16,16,16,17,18,19,16,17,18,19,18,16,17,18,19,17,18,19,19,17,16,17,18,19,16,16,17,16,17,16,17,18,19,17,18,19,16,17,18,19,0,0,
0,0,0,0,16,17,18,19,16,16,17,16,17,18,16,16,17,18,19,16,17,18,19,16,16,17,18,19,16,17,18,19,19,19,16,16,16,17,18,19,16,17,18,19,16,17,18,19,0,0,
0,0,0,0,16,17,18,19,0,16,16,16,17,18,19,16,17,18,19,17,16,17,18,19,19,17,18,19,19,16,17,18,19,19,16,16,16,17,18,19,16,17,18,19,16,17,18,19,0,0,
0,0,0,0,16,17,18,19,19,0,16,17,16,17,18,19,16,17,18,19,18,19,18,19,16,16,17,18,19,16,17,18,19,19,19,16,17,18,19,16,16,17,18,19,16,17,18,19,0,0,
0,0,0,0,16,17,18,19,19,0,0,16,16,17,18,19,16,16,17,18,19,19,17,18,19,16,17,18,19,16,17,18,19,18,19,17,16,16,17,18,19,19,19,19,16,17,18,19,0,0,
0,0,0,0,16,17,18,16,17,18,16,17,16,17,18,19,16,16,17,18,19,19,19,18,19,19,16,17,18,16,17,18,19,19,19,19,17,16,17,18,19,19,18,19,16,17,18,19,0,0,
0,0,0,0,16,17,18,16,17,18,16,17,18,16,17,18,19,16,16,17,18,19,19,19,17,18,19,17,16,16,17,18,19,19,18,19,16,17,16,17,18,19,17,18,16,17,18,19,0,0,
0,0,0,0,16,17,18,16,17,18,16,17,18,16,16,17,18,19,17,16,17,18,19,19,19,17,18,16,16,17,18,19,19,18,19,18,19,16,16,17,18,19,16,17,18,19,0,0,0,0,
0,0,0,0,16,17,18,16,17,18,16,17,18,16,16,17,18,19,19,18,16,17,18,19,18,19,16,16,17,18,19,19,19,18,19,19,19,19,16,17,18,19,16,17,18,19,19,0,0,0,
0,0,0,0,16,17,18,16,17,18,16,17,16,16,17,16,17,18,19,18,19,16,17,18,16,16,17,18,19,17,18,19,19,19,18,19,18,19,19,16,17,18,19,16,17,18,19,19,0,0,
0,0,0,0,16,17,18,16,17,18,16,17,16,16,17,18,16,17,18,19,18,19,16,16,16,17,18,19,18,19,17,18,19,19,17,18,19,18,19,16,17,18,19,0,16,17,18,19,0,0,
0,0,0,0,16,17,18,16,17,16,16,16,17,16,17,18,16,17,18,19,19,19,16,17,18,19,17,18,19,19,16,17,18,16,17,18,19,18,19,16,16,17,18,19,16,17,18,19,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,18,19,16,17,18,19,19,16,17,18,19,16,17,18,19,19,17,18,16,17,18,19,17,18,19,16,17,18,19,16,17,18,19,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,17,18,16,17,18,19,19,16,17,18,19,19,16,17,18,19,16,16,17,16,17,18,19,17,18,19,16,17,18,19,17,18,19,0,0,
